Template ID,Hit@10,Hit@5,NDCG@10,NDCG@5
2-3,0.06434164434370493,0.05944776426952401,0.051612013580109216,0.05010654903221346
2-13,0.06197197609725943,0.05728415413146507,0.05029761068231659,0.04878747315396454
mean,0.06315681022048218,0.05836595920049454,0.050954812131212904,0.049447011093089
max,0.06434164434370493,0.05944776426952401,0.051612013580109216,0.05010654903221346
