Template ID,Hit@10,Hit@5,NDCG@10,NDCG@5
0,0.008499896970945806,0.005305996290954049,0.004298426841097901,0.0032807238477536847
1,0.008808984133525655,0.004996909128374202,0.004522311186900169,0.0033044376691516385
2,0.00865444055223573,0.005305996290954049,0.004442927180774185,0.0033784148334301584
3,0.008602926025139089,0.00535751081805069,0.004407075783607123,0.003355859050175054
4,0.008242324335462601,0.005099938182567484,0.004220188864000331,0.0032225297525506585
5,0.008808984133525655,0.00535751081805069,0.004511626902684993,0.003417568554360897
mean,0.008602926025139089,0.005237310254825194,0.0044004261265107834,0.003326588951237015
max,0.008808984133525655,0.00535751081805069,0.004522311186900169,0.003417568554360897
