Template ID,MAE,RMSE
0,0.6160107150216361,1.1854603743678545
1,0.6137955903564806,1.179295420167493
2,0.6160622295487327,1.187435944024842
3,0.6166288893467958,1.1864594251144112
4,0.6126107562332578,1.1793609420399311
mean,0.6150216361013806,1.1836024211429064
max,0.6166288893467958,1.187435944024842
