Template ID,MAE,RMSE
0,0.605398722439728,1.158160289658709
1,0.6066350710900474,1.1617132093928377
2,0.6083865650113331,1.1680371293873526
3,0.6089532248093963,1.168764610613119
4,0.6065320420358541,1.162289533026225
mean,0.6071811250772717,1.163792954415649
max,0.6089532248093963,1.168764610613119
