Template ID,Hit@10,Hit@5,NDCG@10,NDCG@5
0,0.07685967442818875,0.0683082629301463,0.06325649739815666,0.06049755567615875
1,0.07727179064496188,0.06902946630949928,0.06387085376008236,0.06123006437050029
2,0.07747784875334844,0.06882340820111271,0.0638587450346311,0.06107298702649616
3,0.07711724706367196,0.06882340820111271,0.06370853739952172,0.06103292047833724
4,0.07778693591592829,0.06825674840304966,0.06344408064453157,0.060395100833571504
5,0.07825056665979806,0.06835977745724295,0.0639150583694647,0.06073671527237058
mean,0.07746067724431623,0.06860017858369394,0.06367562876773135,0.06082755727623909
max,0.07825056665979806,0.06902946630949928,0.0639150583694647,0.06123006437050029
